"","ID","Ptt","HistType","Date","Time.Offset","Count","NumBins","Sum","0-1 m","1-2 m","2-4 m","4-5 m","5-6 m","6-10 m","10-20 m","20-50 m","50-100 m","100-200 m","200-300 m","300-500 m","500-700 m",">700 m"
"212",229510,128155,"TAD",42252.5,29,10,9,100,17,24.3,50,8.3,0,0,0,0,0,NA,NA,NA,NA,NA
"213",229511,128155,"TAD",42252.75,29,10,9,100,8,29.5,41.9,20,0,0,0,0,0,NA,NA,NA,NA,NA
"214",229512,128155,"TAD",42253,29,8,9,100,9,18.5,56.7,15,0,0,0,0,0,NA,NA,NA,NA,NA
"215",229513,128155,"TAD",42253.25,29,11,9,100,8,20.8,53.9,16.9,0,0,0,0,0,NA,NA,NA,NA,NA
"216",229514,128155,"TAD",42253.5,29,6,9,100,9,25.2,51.4,13.9,0,0,0,0,0,NA,NA,NA,NA,NA
"217",229515,128155,"TAD",42253.75,29,8,9,100,8,45.6,45.6,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"218",229516,128155,"TAD",42254,29,9,9,100,8,25,66.4,0.3,0,0,0,0,0,NA,NA,NA,NA,NA
"219",229517,128155,"TAD",42254.25,29,13,9,100,8,20.8,65.6,4.7,0,0,0,0,0,NA,NA,NA,NA,NA
"220",229518,128155,"TAD",42254.5,29,17,9,100,12,27.8,59.4,0,0,0,0,0,0,NA,NA,NA,NA,NA
"221",229519,128155,"TAD",42254.75,29,10,9,100,8,47.3,44,0,0,0,0,0,0,NA,NA,NA,NA,NA
"222",229520,128155,"TAD",42255,29,13,9,100,9,43.4,47.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"223",229521,128155,"TAD",42255.25,29,11,9,100,8,30.4,61.6,0,0,0,0,0,0,NA,NA,NA,NA,NA
"224",229522,128155,"TAD",42255.5,29,10,9,100,11,51.2,37.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"225",229523,128155,"TAD",42255.75,29,12,9,100,11,41.7,47.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"226",229524,128155,"TAD",42256,29,13,9,100,13,72.4,14.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"227",229525,128155,"TAD",42256.25,29,11,9,100,8,39.4,52.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"228",229526,128155,"TAD",42256.5,29,6,9,100,10,39.1,50.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"229",229527,128155,"TAD",42256.75,29,12,9,100,12,34.3,53.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"230",229528,128155,"TAD",42257,29,13,9,100,11,31.2,57.3,0.5,0,0,0,0,0,NA,NA,NA,NA,NA
"231",229529,128155,"TAD",42257.25,29,10,9,100,9,35,53.7,1.6,0,0,0,0,0,NA,NA,NA,NA,NA
"232",229530,128155,"TAD",42257.5,29,10,9,100,20,41.9,35.8,1.9,0,0,0,0,0,NA,NA,NA,NA,NA
"233",229531,128155,"TAD",42257.75,29,15,9,100,18,47.3,34.3,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"234",229532,128155,"TAD",42258,29,14,9,100,11,48.8,40,0,0,0,0,0,0,NA,NA,NA,NA,NA
"235",229533,128155,"TAD",42258.25,29,12,9,100,10,37,49,3.7,0,0,0,0,0,NA,NA,NA,NA,NA
"236",229534,128155,"TAD",42258.5,29,17,9,100,15,61.1,23.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"237",229535,128155,"TAD",42258.75,29,13,9,100,15,53,31.9,0,0,0,0,0,0,NA,NA,NA,NA,NA
"238",229536,128155,"TAD",42259,29,11,9,100,12,34.5,52.5,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"239",229537,128155,"TAD",42259.25,29,10,9,100,13,61.8,24.8,0,0,0,0,0,0,NA,NA,NA,NA,NA
"240",229538,128155,"TAD",42259.5,29,5,9,100,18,53.5,28,0,0,0,0,0,0,NA,NA,NA,NA,NA
"241",229539,128155,"TAD",42259.75,29,13,9,100,28,26.5,41.7,3.7,0,0,0,0,0,NA,NA,NA,NA,NA
"242",229540,128155,"TAD",42260,29,6,9,100,20,37.1,41.7,0.4,0,0,0,0,0,NA,NA,NA,NA,NA
"243",229541,128155,"TAD",42260.25,29,9,9,100,12,23.3,57.3,6.9,0,0,0,0,0,NA,NA,NA,NA,NA
"244",229542,128155,"TAD",42260.5,29,9,9,100,24,51.2,24.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"245",229543,128155,"TAD",42260.75,29,10,9,100,12,27.3,55.8,4.2,0,0,0,0,0,NA,NA,NA,NA,NA
"246",229544,128155,"TAD",42261,29,15,9,100,10,19.7,52.1,17.8,0,0,0,0,0,NA,NA,NA,NA,NA
"247",229545,128155,"TAD",42261.25,29,10,9,100,7,19.3,57.8,15.8,0,0,0,0,0,NA,NA,NA,NA,NA
"248",229546,128155,"TAD",42261.5,29,11,9,100,9,18.9,68,3.3,0,0,0,0,0,NA,NA,NA,NA,NA
"249",229547,128155,"TAD",42261.75,29,9,9,100,10,41.2,47.9,0,0,0,0,0,0,NA,NA,NA,NA,NA
"250",229548,128155,"TAD",42262,29,12,9,100,15,32.5,52,0.5,0,0,0,0,0,NA,NA,NA,NA,NA
"251",229549,128155,"TAD",42262.25,29,12,9,100,15,28.9,55.1,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"252",229550,128155,"TAD",42262.5,29,8,9,100,17,33.3,48.8,0,0,0,0,0,0,NA,NA,NA,NA,NA
"253",229551,128155,"TAD",42262.75,29,10,9,100,10,43.3,46.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"254",229552,128155,"TAD",42263,29,7,9,100,9,42.4,45.6,2.2,0,0,0,0,0,NA,NA,NA,NA,NA
"255",229553,128155,"TAD",42263.25,29,10,9,100,7,19.1,47.1,26,0,0,0,0,0,NA,NA,NA,NA,NA
"256",229554,128155,"TAD",42263.5,29,10,9,100,7,17.2,74.4,1,0,0,0,0,0,NA,NA,NA,NA,NA
"257",229555,128155,"TAD",42263.75,29,5,9,100,10,29.2,60.8,0,0,0,0,0,0,NA,NA,NA,NA,NA
"258",229556,128155,"TAD",42264,29,14,9,100,12,18,38.7,31.3,0,0,0,0,0,NA,NA,NA,NA,NA
"259",229557,128155,"TAD",42264.25,29,16,9,100,8,17.8,66.6,7,0,0,0,0,0,NA,NA,NA,NA,NA
"260",229558,128155,"TAD",42264.5,29,15,9,100,10,29.4,60.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"261",229559,128155,"TAD",42264.75,29,8,9,100,9,38,52.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"262",229560,128155,"TAD",42265,29,11,9,100,9,17.6,55.3,18.1,0,0,0,0,0,NA,NA,NA,NA,NA
"263",229561,128155,"TAD",42265.25,29,12,9,100,9,26.7,62.7,1.1,0,0,0,0,0,NA,NA,NA,NA,NA
"264",229562,128155,"TAD",42265.5,29,14,9,100,10,22.2,67.2,0,0,0,0,0,0,NA,NA,NA,NA,NA
"265",229563,128155,"TAD",42265.75,29,10,9,100,13,12.9,34.7,21,18.3,0,0,0,0,NA,NA,NA,NA,NA
"266",229564,128155,"TAD",42266,29,5,9,100,13,38,40.4,7.6,0.9,0,0,0,0,NA,NA,NA,NA,NA
"267",229565,128155,"TAD",42266.25,30,5,9,100,9,22.2,59.4,8.9,0,0,0,0,0,NA,NA,NA,NA,NA
"268",229566,128155,"TAD",42266.5,30,5,9,100,18,22.2,54.7,2.8,1.4,0,0,0,0,NA,NA,NA,NA,NA
"269",229567,128155,"TAD",42266.75,30,11,9,100,17,13.4,26,36.4,6.7,0,0,0,0,NA,NA,NA,NA,NA
"270",229568,128155,"TAD",42267,30,13,9,100,10,16.5,42.4,26.1,4.4,0,0,0,0,NA,NA,NA,NA,NA
"271",229569,128155,"TAD",42267.25,30,11,9,100,12,9.5,24.8,49.9,3.2,0,0,0,0,NA,NA,NA,NA,NA
"272",229570,128155,"TAD",42267.5,30,13,9,100,9,5.8,43.2,41.4,0.2,0,0,0,0,NA,NA,NA,NA,NA
"273",229571,128155,"TAD",42267.75,30,11,9,100,15,14,60.9,10.1,0,0,0,0,0,NA,NA,NA,NA,NA
"274",229572,128155,"TAD",42268,30,9,9,100,25,29.7,32.1,11.1,2.1,0,0,0,0,NA,NA,NA,NA,NA
"275",229573,128155,"TAD",42268.25,30,12,9,100,14,16.5,25.5,15.4,27.9,0,0,0,0,NA,NA,NA,NA,NA
"276",229574,128155,"TAD",42268.5,30,10,9,100,19,28.2,52.2,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"277",229575,128155,"TAD",42268.75,30,8,9,100,34,16.4,20,24.2,5.1,0,0,0,0,NA,NA,NA,NA,NA
"278",229576,128155,"TAD",42269,30,13,9,100,13,19.4,47.5,19.9,0.2,0,0,0,0,NA,NA,NA,NA,NA
"279",229577,128155,"TAD",42269.25,30,8,9,100,25,65.8,8.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"280",229578,128155,"TAD",42269.5,30,7,9,100,18,45.6,35.6,0,0,0,0,0,0,NA,NA,NA,NA,NA
"281",229579,128155,"TAD",42269.75,30,13,9,100,11,13.9,17.8,13.2,43.2,0,0,0,0,NA,NA,NA,NA,NA
"282",229580,128155,"TAD",42270,30,12,9,100,10,9.9,29.4,26.9,23.1,0,0,0,0,NA,NA,NA,NA,NA
"283",229581,128155,"TAD",42270.25,30,15,9,100,9,8.8,49.5,30.1,1.9,0,0,0,0,NA,NA,NA,NA,NA
"284",229582,128155,"TAD",42270.5,30,9,9,100,10,13,26.5,10.9,39.1,0,0,0,0,NA,NA,NA,NA,NA
"285",229583,128155,"TAD",42270.75,30,7,9,100,20,28.9,28.4,14.2,8.5,0,0,0,0,NA,NA,NA,NA,NA
"286",229584,128155,"TAD",42271,30,10,9,100,14,54.1,27.4,3.7,0.2,0,0,0,0,NA,NA,NA,NA,NA
"287",229585,128155,"TAD",42271.25,30,7,9,100,11,50.9,31,6.3,0,0,0,0,0,NA,NA,NA,NA,NA
"288",229586,128155,"TAD",42271.5,30,7,9,100,8,13.2,19.2,51.6,7.4,0,0,0,0,NA,NA,NA,NA,NA
"289",229587,128155,"TAD",42271.75,30,10,9,100,8,21.1,54.1,12.5,3.7,0,0,0,0,NA,NA,NA,NA,NA
"290",229588,128155,"TAD",42272,30,11,9,100,9,32.3,51.5,6.5,0,0,0,0,0,NA,NA,NA,NA,NA
"291",229589,128155,"TAD",42272.25,30,6,9,100,14,35.4,18.2,13.7,18,0,0,0,0,NA,NA,NA,NA,NA
"292",229590,128155,"TAD",42272.5,30,9,9,100,12,23.8,54.2,10,0,0,0,0,0,NA,NA,NA,NA,NA
"293",229591,128155,"TAD",42272.75,30,11,9,100,10,6,57.9,25.7,0,0,0,0,0,NA,NA,NA,NA,NA
"294",229592,128155,"TAD",42273,30,16,9,100,12,15.4,44.9,18.7,8.5,0,0,0,0,NA,NA,NA,NA,NA
"295",229593,128155,"TAD",42273.25,30,14,9,100,7,9.7,59,23.8,0,0,0,0,0,NA,NA,NA,NA,NA
"296",229594,128155,"TAD",42273.5,30,8,9,100,17,41.6,32.7,7.8,0.4,0,0,0,0,NA,NA,NA,NA,NA
"297",229595,128155,"TAD",42273.75,30,12,9,100,13,17.9,30.5,16.4,21.8,0,0,0,0,NA,NA,NA,NA,NA
"298",229596,128155,"TAD",42274,30,11,9,100,15,25.5,59,0.3,0,0,0,0,0,NA,NA,NA,NA,NA
"299",229597,128155,"TAD",42274.25,30,10,9,100,24,51.2,24.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"300",229598,128155,"TAD",42274.5,30,6,9,100,20,20.2,18.6,16.2,25,0,0,0,0,NA,NA,NA,NA,NA
"301",229599,128155,"TAD",42274.75,30,11,9,100,31,46.3,22,0,0,0,0,0,0,NA,NA,NA,NA,NA
"302",229600,128155,"TAD",42275,30,10,9,100,33,24.4,23.6,18.1,0,0,0,0,0,NA,NA,NA,NA,NA
"303",229601,128155,"TAD",42275.25,30,9,9,100,15,49.8,34.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"304",229602,128155,"TAD",42275.5,30,8,9,100,14,15,70.6,0.3,0,0,0,0,0,NA,NA,NA,NA,NA
"305",229603,128155,"TAD",42275.75,30,7,9,100,9,10.1,76.6,3.6,0,0,0,0,0,NA,NA,NA,NA,NA
"306",229604,128155,"TAD",42276,30,6,9,100,7,8.7,79.9,3.6,0,0,0,0,0,NA,NA,NA,NA,NA
"307",229605,128155,"TAD",42276.25,30,8,9,100,8,9.4,75.6,6.8,0,0,0,0,0,NA,NA,NA,NA,NA
"308",229606,128155,"TAD",42276.5,30,9,9,100,9,20.9,69.4,0,0,0,0,0,0,NA,NA,NA,NA,NA
"309",229607,128155,"TAD",42276.75,30,8,9,100,12,34.9,52.2,0,0,0,0,0,0,NA,NA,NA,NA,NA
"310",229608,128155,"TAD",42277,30,9,9,100,11,48.8,37.7,1.6,0,0,0,0,0,NA,NA,NA,NA,NA
"311",229609,128155,"TAD",42277.25,30,6,9,100,14,38.4,45.8,0.9,0,0,0,0,0,NA,NA,NA,NA,NA
"312",229610,128155,"TAD",42277.5,30,8,9,100,12,43.3,42.2,2.4,0,0,0,0,0,NA,NA,NA,NA,NA
"313",229611,128155,"TAD",42277.75,30,11,9,100,13,58.6,28.2,0,0,0,0,0,0,NA,NA,NA,NA,NA
"314",229612,128155,"TAD",42278,30,6,9,100,10,55.6,34,0,0,0,0,0,0,NA,NA,NA,NA,NA
"315",229613,128155,"TAD",42278.25,30,5,9,100,13,58,28.4,0,0,0,0,0,0,NA,NA,NA,NA,NA
"316",229614,128155,"TAD",42278.5,30,9,9,100,16,48.3,35.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"317",229615,128155,"TAD",42278.75,30,8,9,100,18,61.9,19.7,0,0,0,0,0,0,NA,NA,NA,NA,NA
"318",229616,128155,"TAD",42279,30,8,9,100,12,41.9,46,0,0,0,0,0,0,NA,NA,NA,NA,NA
"319",229617,128155,"TAD",42279.25,30,7,9,100,11,31,55.8,1.6,0,0,0,0,0,NA,NA,NA,NA,NA
"320",229618,128155,"TAD",42279.5,30,3,9,100,10,44.4,44.6,0,0,0,0,0,0,NA,NA,NA,NA,NA
"321",229619,128155,"TAD",42279.75,30,5,9,100,12,57.2,30.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"322",229620,128155,"TAD",42280,30,4,9,100,6,14.1,58.3,20.6,0,0,0,0,0,NA,NA,NA,NA,NA
"323",229621,128155,"TAD",42280.25,30,3,9,100,9,28.1,61.8,0.3,0,0,0,0,0,NA,NA,NA,NA,NA
"324",229622,128155,"TAD",42280.5,30,2,9,100,20,69.1,10.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"325",229623,128155,"TAD",42280.75,30,2,9,100,24,72.4,2.9,0,0,0,0,0,0,NA,NA,NA,NA,NA
"326",229624,128155,"TAD",42281,30,5,9,100,8,21.9,42.6,27.2,0,0,0,0,0,NA,NA,NA,NA,NA
"327",229625,128155,"TAD",42281.25,30,2,9,100,7,12.2,69.4,10.6,0,0,0,0,0,NA,NA,NA,NA,NA
"328",229626,128155,"TAD",42281.75,30,3,9,100,10,49.8,39.4,0,0,0,0,0,0,NA,NA,NA,NA,NA
"329",229627,128155,"TAD",42282,30,2,9,100,8,28.1,63.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
"330",229628,128155,"TAD",42282.25,30,1,9,100,8,29.2,62.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"331",229629,128155,"TAD",42282.5,30,2,9,100,17,49.3,33.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"332",229630,128155,"TAD",42282.75,30,2,9,100,16,44.3,39.3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"333",229631,128155,"TAD",42283,30,3,9,100,21,39.7,32.5,6.5,0,0,0,0,0,NA,NA,NA,NA,NA
"334",229632,128155,"TAD",42283.5,30,2,9,100,15,18.1,36.1,10.9,19.6,0,0,0,0,NA,NA,NA,NA,NA
"335",229633,128155,"TAD",42283.75,30,3,9,100,13,22.4,35.3,25,3.6,0,0,0,0,NA,NA,NA,NA,NA
"336",229634,128155,"TAD",42284,30,3,9,100,18,37.9,43.6,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"337",229635,128155,"TAD",42284.25,30,2,9,100,13,13.6,27.8,16.4,28.6,0,0,0,0,NA,NA,NA,NA,NA
"338",229636,128155,"TAD",42284.5,30,4,9,100,17,33.5,36.3,9.4,3.1,0,0,0,0,NA,NA,NA,NA,NA
"339",229637,128155,"TAD",42284.75,30,4,9,100,15,13.7,46,20,4.5,0,0,0,0,NA,NA,NA,NA,NA
"340",229638,128155,"TAD",42285,30,5,9,100,19,21.2,9.8,6.1,39.9,3.3,0,0,0,NA,NA,NA,NA,NA
"341",229639,128155,"TAD",42285.25,30,4,9,100,21,39.4,21.7,6.1,11.1,0,0,0,0,NA,NA,NA,NA,NA
"342",229640,128155,"TAD",42285.5,30,2,9,100,17,17.1,41.9,3,15,5.8,0,0,0,NA,NA,NA,NA,NA
"343",229641,128155,"TAD",42285.75,30,3,9,100,21,42.7,15.4,1.3,4.6,14.1,0,0,0,NA,NA,NA,NA,NA
"344",229642,128155,"TAD",42286.25,30,1,9,100,21,46.4,21.7,6.7,3.7,0,0,0,0,NA,NA,NA,NA,NA
"345",229643,128155,"TAD",42286.5,30,3,9,100,17,18.9,56.6,6.5,0.2,0,0,0,0,NA,NA,NA,NA,NA
"346",229644,128155,"TAD",42286.75,30,2,9,100,17,26.5,46.3,8.9,0.7,0,0,0,0,NA,NA,NA,NA,NA
"347",229645,128155,"TAD",42287,30,4,9,100,20,28.8,29.7,11.1,9.9,0,0,0,0,NA,NA,NA,NA,NA
"348",229646,128155,"TAD",42287.25,30,2,9,100,34,51.4,14.6,0,0,0,0,0,0,NA,NA,NA,NA,NA
"349",229647,128155,"TAD",42287.5,30,2,9,100,23,38,38.9,0,0,0,0,0,0,NA,NA,NA,NA,NA
"350",229648,128155,"TAD",42288,30,2,9,100,22,27.8,20.3,12.5,14,2.6,0,0,0,NA,NA,NA,NA,NA
"351",229649,128155,"TAD",42288.25,30,5,9,100,24,27.4,23.5,1.8,6.7,16,0,0,0,NA,NA,NA,NA,NA
"352",229650,128155,"TAD",42288.5,30,5,9,100,19,15,48.1,1.6,3,12.5,0,0,0,NA,NA,NA,NA,NA
"353",229651,128155,"TAD",42288.75,30,4,9,100,24,42.9,26.5,0.4,0.7,2.8,1,0,0,NA,NA,NA,NA,NA
"354",229652,128155,"TAD",42289,30,3,9,100,31,57.4,6.7,0.2,0.7,2.1,1,0,0,NA,NA,NA,NA,NA
"355",229653,128155,"TAD",42289.25,30,4,9,100,36,41.6,7.1,2,2.8,9.6,0,0,0,NA,NA,NA,NA,NA
"356",229654,128155,"TAD",42289.5,30,3,9,100,13,2.8,12.2,8.9,35,27.2,0,0,0,NA,NA,NA,NA,NA
"357",229655,128155,"TAD",42289.75,30,2,9,100,14,4.1,7.6,36,38,0,0,0,0,NA,NA,NA,NA,NA
"358",229656,128155,"TAD",42290,30,7,9,100,15,10.3,26,24.2,23.8,0,0,0,0,NA,NA,NA,NA,NA
"359",229657,128155,"TAD",42290.25,30,4,9,100,18,7.6,18.2,7.2,48.7,0,0,0,0,NA,NA,NA,NA,NA
"360",229658,128155,"TAD",42290.5,30,2,9,100,18,13.1,25.8,17.2,25.8,0,0,0,0,NA,NA,NA,NA,NA
"361",229659,128155,"TAD",42290.75,30,1,9,100,40,12.8,9.4,5.6,32.2,0,0,0,0,NA,NA,NA,NA,NA
"362",229660,128155,"TAD",42291,30,3,9,100,16,6.7,16.9,21,38.8,0,0,0,0,NA,NA,NA,NA,NA
"363",229661,128155,"TAD",42291.5,30,1,9,100,22,24.6,25.6,2.2,24.2,1.4,0,0,0,NA,NA,NA,NA,NA
"364",229662,128155,"TAD",42291.75,30,1,9,100,20,21.4,14,1.3,3.2,34.9,4,0,0,NA,NA,NA,NA,NA
"365",229663,128155,"TAD",42292,30,1,9,100,41,40.2,5.4,0.7,1.7,10.4,0,0,0,NA,NA,NA,NA,NA
"366",229664,128155,"TAD",42292.25,30,1,9,100,27,58.1,8.5,0.2,0.5,5.8,0,0,0,NA,NA,NA,NA,NA
"367",229665,128155,"TAD",42292.75,30,1,9,100,24,57.6,13.9,0.2,0.2,0.7,2,0,0,NA,NA,NA,NA,NA
"368",229666,128155,"TAD",42293,30,4,9,100,24,65.5,4.2,0.3,0.6,3.3,2,0,0,NA,NA,NA,NA,NA
"369",229667,128155,"TAD",42293.25,30,3,9,100,28,60.6,5.6,0.6,1.1,2.5,1,0,0,NA,NA,NA,NA,NA
"370",229668,128155,"TAD",42293.5,30,3,9,100,22,59.9,6.4,0.3,0.8,1.9,7,0,0,NA,NA,NA,NA,NA
"371",229669,128155,"TAD",42293.75,30,2,9,100,24,51.2,4.9,0.7,1.9,5.3,11,0,0,NA,NA,NA,NA,NA
"372",229670,128155,"TAD",42294,30,4,9,100,24,39.1,12.2,0.7,2,3.5,17,0,0,NA,NA,NA,NA,NA
"373",229671,128155,"TAD",42294.25,30,4,9,100,24,64.9,7.8,0.3,0.3,2.8,0,0,0,NA,NA,NA,NA,NA
"374",229672,128155,"TAD",42294.5,30,4,9,100,18,39.7,22.1,1.1,1.9,10.9,5,0,0,NA,NA,NA,NA,NA
"375",229673,128155,"TAD",42294.75,30,2,9,100,17,20,15.8,2.8,5.6,23.8,14,0,0,NA,NA,NA,NA,NA
"376",229674,128155,"TAD",42295,30,5,9,100,15,3,3,3,17.4,54.9,3,0,0,NA,NA,NA,NA,NA
"377",229675,128155,"TAD",42295.25,30,2,9,100,25,22.7,10.7,1.5,14,25.9,0,0,0,NA,NA,NA,NA,NA
"378",229676,128155,"TAD",42295.5,30,2,9,100,21,23.3,47.8,1.6,1.2,4.2,0,0,0,NA,NA,NA,NA,NA
"379",229677,128155,"TAD",42295.75,30,6,9,100,23,44.3,17.4,0.7,1.9,9.1,2,0,0,NA,NA,NA,NA,NA
"380",229678,128155,"TAD",42296,30,2,9,100,23,19.3,37.5,0.7,0.9,10.6,7,0,0,NA,NA,NA,NA,NA
"381",229679,128155,"TAD",42296.25,30,1,9,100,20,10,9.8,1.5,3.9,12.4,42,0,0,NA,NA,NA,NA,NA
"382",229680,128155,"TAD",42296.5,30,1,9,100,19,13.1,55.5,0.7,1.4,3.2,6,0,0,NA,NA,NA,NA,NA
"383",229681,128155,"TAD",42296.75,30,4,9,100,25,28.4,38.6,1.7,0.9,1.5,3,0,0,NA,NA,NA,NA,NA
"384",229682,128155,"TAD",42297,30,2,9,100,26,45.6,19.5,0.2,0.6,1.1,7,0,0,NA,NA,NA,NA,NA
"385",229683,128155,"TAD",42297.25,30,1,9,100,23,20.8,7.8,0.7,2.8,5.4,38,0,0,NA,NA,NA,NA,NA
"386",229684,128155,"TAD",42297.5,30,1,9,100,28,39.1,9.1,0.9,1.9,4.1,16,0,0,NA,NA,NA,NA,NA
"387",229685,128155,"TAD",42297.75,30,1,9,100,21,9.4,5.4,2.6,5.9,12.6,42,0,0,NA,NA,NA,NA,NA
"388",229686,128155,"TAD",42298,30,1,9,100,20,5.5,16.2,5.8,15.7,19.3,17,0,0,NA,NA,NA,NA,NA
"389",229687,128155,"TAD",42298.25,30,1,9,100,25,10.3,11.5,18.6,29.3,4.9,0,0,0,NA,NA,NA,NA,NA
"390",229688,128155,"TAD",42298.75,30,2,9,100,27,5,9.6,10.2,41.9,5.9,0,0,0,NA,NA,NA,NA,NA
"391",229689,128155,"TAD",42299.5,30,1,9,100,17,4.3,15.2,24.3,38.9,0.2,0,0,0,NA,NA,NA,NA,NA
"392",229690,128155,"TAD",42299.75,31,1,9,100,19,19.7,25.7,7.5,22.6,4.9,0,0,0,NA,NA,NA,NA,NA
"393",229691,128155,"TAD",42300.5,31,2,9,100,17,8.8,11.8,7.6,54,0.7,0,0,0,NA,NA,NA,NA,NA
"394",229692,128155,"TAD",42301,31,2,9,100,46,29.7,7.4,0.2,1.1,4.6,10,0,0,NA,NA,NA,NA,NA
"395",229693,128155,"TAD",42301.25,31,1,9,100,27,24.1,9,1,2.4,6.7,29,0,0,NA,NA,NA,NA,NA
"396",229694,128155,"TAD",42301.5,31,3,9,100,31,28.2,17.5,0.6,1.8,2.9,17,0,0,NA,NA,NA,NA,NA
"397",229695,128155,"TAD",42301.75,31,1,9,100,27,17.4,43,0.4,0.9,1.5,9,0,0,NA,NA,NA,NA,NA
"398",229696,128155,"TAD",42302.75,31,2,9,100,42,38,13.7,0.2,0.6,1.1,4,0,0,NA,NA,NA,NA,NA
"399",229697,128155,"TAD",42303,31,1,9,100,39,28.5,22.4,0.6,1.3,2.4,3,1.9,0,NA,NA,NA,NA,NA
"400",229698,128155,"TAD",42303.25,31,2,9,100,41,26.2,24,0.6,1.1,1.7,3,1.5,0,NA,NA,NA,NA,NA
"401",229699,128155,"TAD",42303.5,31,4,9,100,39,31.4,18.4,0.4,0.7,1.3,2,6.5,0,NA,NA,NA,NA,NA
"402",229700,128155,"TAD",42303.75,31,4,9,100,42,28.2,16.3,0.9,1.3,1.9,6,1.9,0,NA,NA,NA,NA,NA
"403",229701,128155,"TAD",42304,31,3,9,100,28,21.9,38,0.7,1.1,2.2,7,0,0,NA,NA,NA,NA,NA
"404",229702,128155,"TAD",42304.25,31,1,9,100,20,12.6,61.5,1.1,0.6,0.6,1,1.4,0,NA,NA,NA,NA,NA
"405",229703,128155,"TAD",42304.5,31,2,9,100,30,24.5,36.2,0.7,0.7,1.3,1,4.3,0,NA,NA,NA,NA,NA
"406",229704,128155,"TAD",42304.75,31,4,9,100,35,31.5,27.9,0.4,0.6,0.7,1,1.8,0.8,NA,NA,NA,NA,NA
"407",229705,128155,"TAD",42305,31,4,9,100,29,43,21.5,1.3,2,1.3,1,0,0,NA,NA,NA,NA,NA
"408",229706,128155,"TAD",42305.25,31,4,9,100,19,13,44,10.6,7.4,4.3,1,0,0,NA,NA,NA,NA,NA
"409",229707,128155,"TAD",42305.5,31,5,9,100,22,12.8,43.7,8.4,6.7,2.6,1,1.1,0.9,NA,NA,NA,NA,NA
"410",229708,128155,"TAD",42305.75,31,3,9,100,37,42.2,12.8,0.4,0.7,1.3,1,1.9,1.3,NA,NA,NA,NA,NA
"411",229709,128155,"TAD",42306,31,2,9,100,26,37.7,23.4,2.4,8.9,1.3,0,0,0,NA,NA,NA,NA,NA
"412",229710,128155,"TAD",42306.25,31,3,9,100,40,31.8,23,0.4,0.6,0.9,1,2,0,NA,NA,NA,NA,NA
"413",229711,128155,"TAD",42306.5,31,4,9,100,43,25.5,21.7,0.6,0.6,1.1,2,4.1,0,NA,NA,NA,NA,NA
"414",229712,128155,"TAD",42306.75,31,3,9,100,42,26.5,26.3,1.1,1.5,0.9,1,0,0,NA,NA,NA,NA,NA
"415",229713,128155,"TAD",42307,31,4,9,100,33,22.9,23.6,1.4,1.7,2.5,14,0,0,NA,NA,NA,NA,NA
"416",229714,128155,"TAD",42307.25,31,1,9,100,24,11.5,50.8,0.7,1.6,3,8,0,0,NA,NA,NA,NA,NA
"417",229715,128155,"TAD",42307.5,31,4,9,100,26,13,49.5,3,2.3,1.4,3,0,0,NA,NA,NA,NA,NA
"418",229716,128155,"TAD",42307.75,31,3,9,100,28,12.4,22.7,4.7,3.3,4.3,24,0,0,NA,NA,NA,NA,NA
"419",229717,128155,"TAD",42308,31,2,9,100,23,5.8,5.6,1.4,3.9,9,51,0,0,NA,NA,NA,NA,NA
"420",229718,128155,"TAD",42308.25,31,5,9,100,20,5.8,5.1,1.6,4.2,7.7,54,0,0,NA,NA,NA,NA,NA
